"REF_DATE","GEO","DGUID","Level of study","Type of debt source","Statistics","UOM","UOM_ID","SCALAR_FACTOR","SCALAR_ID","VECTOR","COORDINATE","VALUE","STATUS","SYMBOL","TERMINATED","DECIMALS"
"2015","Manitoba","2016A000246","Doctorate","Graduates who owed money for their education to non-government sources","Average debt owed to the source at graduation","Dollars","81","units","0","v88835365","8.4.3.3","32000","B","","","0"
"2015","Manitoba","2016A000246","Doctorate","Graduates who owed money for their education to non-government sources","Percentage of graduates with debt who had paid it off at time of interview","Percent","239","units","0","v88835366","8.4.3.4","","..","","","0"
"2015","Manitoba","2016A000246","Doctorate","Graduates who owed money for their education to non-government sources","Average debt remaining at time of interview for those who still owed","Dollars","81","units","0","v88835367","8.4.3.5","","..","","","0"
"2015","Saskatchewan","2016A000247","College","Graduates who owed money for their education to any source (government or non-government)","Percentage of graduates who owed debt to the source at graduation","Percent","239","units","0","v88835368","9.1.1.1","40","","","","0"
"2015","Saskatchewan","2016A000247","College","Graduates who owed money for their education to any source (government or non-government)","Percentage of graduates with large debt at graduation ($25,000 and over)","Percent","239","units","0","v88835369","9.1.1.2","23","","","","0"
"2015","Saskatchewan","2016A000247","College","Graduates who owed money for their education to any source (government or non-government)","Average debt owed to the source at graduation","Dollars","81","units","0","v88835370","9.1.1.3","16900","B","","","0"
"2015","Saskatchewan","2016A000247","College","Graduates who owed money for their education to any source (government or non-government)","Percentage of graduates with debt who had paid it off at time of interview","Percent","239","units","0","v88835371","9.1.1.4","22","","","","0"
"2015","Saskatchewan","2016A000247","College","Graduates who owed money for their education to any source (government or non-government)","Average debt remaining at time of interview for those who still owed","Dollars","81","units","0","v88835372","9.1.1.5","12900","B","","","0"
"2015","Saskatchewan","2016A000247","College","Graduates who owed money for their education to government-sponsored student loans","Percentage of graduates who owed debt to the source at graduation","Percent","239","units","0","v88835373","9.1.2.1","27","","","","0"
"2015","Saskatchewan","2016A000247","College","Graduates who owed money for their education to government-sponsored student loans","Percentage of graduates with large debt at graduation ($25,000 and over)","Percent","239","units","0","v88835374","9.1.2.2","15","","","","0"
"2015","Saskatchewan","2016A000247","College","Graduates who owed money for their education to government-sponsored student loans","Average debt owed to the source at graduation","Dollars","81","units","0","v88835375","9.1.2.3","13700","B","","","0"
"2015","Saskatchewan","2016A000247","College","Graduates who owed money for their education to government-sponsored student loans","Percentage of graduates with debt who had paid it off at time of interview","Percent","239","units","0","v88835376","9.1.2.4","18","","","","0"
"2015","Saskatchewan","2016A000247","College","Graduates who owed money for their education to government-sponsored student loans","Average debt remaining at time of interview for those who still owed","Dollars","81","units","0","v88835377","9.1.2.5","9800","C","","","0"
"2015","Saskatchewan","2016A000247","College","Graduates who owed money for their education to non-government sources","Percentage of graduates who owed debt to the source at graduation","Percent","239","units","0","v88835378","9.1.3.1","21","","","","0"
"2015","Saskatchewan","2016A000247","College","Graduates who owed money for their education to non-government sources","Percentage of graduates with large debt at graduation ($25,000 and over)","Percent","239","units","0","v88835379","9.1.3.2","19","","","","0"
"2015","Saskatchewan","2016A000247","College","Graduates who owed money for their education to non-government sources","Average debt owed to the source at graduation","Dollars","81","units","0","v88835380","9.1.3.3","14300","B","","","0"
"2015","Saskatchewan","2016A000247","College","Graduates who owed money for their education to non-government sources","Percentage of graduates with debt who had paid it off at time of interview","Percent","239","units","0","v88835381","9.1.3.4","37","","","","0"
"2015","Saskatchewan","2016A000247","College","Graduates who owed money for their education to non-government sources","Average debt remaining at time of interview for those who still owed","Dollars","81","units","0","v88835382","9.1.3.5","13200","B","","","0"
"2015","Saskatchewan","2016A000247","Bachelor's","Graduates who owed money for their education to any source (government or non-government)","Percentage of graduates who owed debt to the source at graduation","Percent","239","units","0","v88835383","9.2.1.1","54","","","","0"
"2015","Saskatchewan","2016A000247","Bachelor's","Graduates who owed money for their education to any source (government or non-government)","Percentage of graduates with large debt at graduation ($25,000 and over)","Percent","239","units","0","v88835384","9.2.1.2","55","","","","0"
"2015","Saskatchewan","2016A000247","Bachelor's","Graduates who owed money for their education to any source (government or non-government)","Average debt owed to the source at graduation","Dollars","81","units","0","v88835385","9.2.1.3","33000","A","","","0"
"2015","Saskatchewan","2016A000247","Bachelor's","Graduates who owed money for their education to any source (government or non-government)","Percentage of graduates with debt who had paid it off at time of interview","Percent","239","units","0","v88835386","9.2.1.4","30","","","","0"
"2015","Saskatchewan","2016A000247","Bachelor's","Graduates who owed money for their education to any source (government or non-government)","Average debt remaining at time of interview for those who still owed","Dollars","81","units","0","v88835387","9.2.1.5","30000","B","","","0"
